1.000000000000000000e+00	1.673999502258667060e-01	2.452169478763074617e-01	7.521997739530839056e-01	1.704405207366879171e-01	-2.225001236165361218e-01	2.480363274547148222e-03	-1.313045522929409403e-01	2.700881810475444511e-01	6.460701807619375625e-01	4.571646445612944643e-01	8.892119887626433183e-02	3.070574814262261309e-01	4.642762487156726348e-01	-3.918159625872020269e-01	5.160833359153489397e-01	3.805283229626855168e-01	2.908139346923374613e-01	4.084368125161215168e-01	1.617917942413324761e+00	9.458725665783247472e-01	1.718254032587588576e+00	6.377293846565124102e-01	9.310263699322937070e-01	1.559026451947135072e+00	1.156722536342086105e+00	8.747067542325470679e-01	1.671041024159005906e+00	1.231398057092150555e+00	1.198667001401887200e+00	1.386798611298073025e+00	1.570518050769208029e+00	1.198589343776414795e+00	2.418854988664874694e-01	5.397303180798213029e-01	5.013916624604923822e-01	1.835072609520821407e-02	2.013893648708680595e-01	-3.114151401670278707e-02	4.428852848325758318e-01	2.341420667849358761e-01	-2.067183790912428543e-01	2.085519693664945606e-01	2.358076944748339621e-01	6.572706868082367482e-03	5.453159773724838288e-01	6.524942152433124143e-01	5.838743028860864381e-01	-2.889872782014621388e-01	4.278504161488216884e-01	-3.846632549880951712e-02
0.000000000000000000e+00	1.891284173255161072e-01	6.076344126185267980e-01	3.445072761631424174e-01	6.694697286350946852e-01	4.879967856905788048e-01	8.075821376092444659e-01	2.513580507925611274e-01	4.591474421319521881e-01	1.981695305237002325e-01	5.455108494137772546e-01	-5.108887446552601297e-02	1.041577304799082282e-02	4.595783227578537078e-01	3.551781223232136631e-01	2.884804682034513013e-01	4.503149415051294069e-01	6.752075529458263781e-02	5.122566000175734491e-01	-9.548651908814744793e-01	-7.404379134897863812e-01	-5.995679369655773083e-01	-1.097237230014586729e+00	-4.127317256844393878e-01	-5.772186592395329718e-01	-9.254341677092348117e-01	-4.327067323330326953e-01	-8.507639403717333071e-01	-1.078985049940412999e+00	-2.545379268867469236e-01	-7.840297480587899992e-01	-7.922457401609902528e-01	-1.029869824979072757e+00	1.596727322106433755e-01	9.041692181404024087e-01	4.091487248193137471e-01	9.353055765777754660e-01	3.571534493851529768e-01	1.890673407760907476e-01	-5.243944438142844611e-02	6.857213022100736577e-01	4.122206098837164490e-01	3.345632181541135508e-01	1.782527527428734160e-01	3.949996635071429396e-01	3.928175237788689156e-01	1.316392253539274138e-01	3.997634000134695498e-01	-4.434429808183681931e-02	3.823610222663910152e-01	-2.663999517101826031e-01
1.000000000000000000e+00	7.614025272995833538e-01	3.522096248266176621e-01	4.667361686078960181e-01	4.888830021592361907e-01	1.032681314957637903e-01	1.100648694334091793e-01	2.232497877269823405e-01	-4.627758290775618732e-02	7.130369689105910957e-01	3.611437021806795378e-01	2.587237575604416917e-01	-2.265692054205669104e-01	2.044678310194649740e-01	4.530035122438982320e-01	4.238665613853148662e-01	4.573440156334105389e-01	7.804804533015657908e-02	3.696733538404374797e-01	8.894594509985720432e-01	1.171149262690264425e+00	1.115145671734800059e+00	1.636960270081568414e+00	1.199324474407056584e+00	1.285588144677689115e+00	1.661711886096984614e+00	1.960261624445559736e+00	1.427037575058229368e+00	1.400655657246440144e+00	1.398795156847562726e+00	9.791174486779538055e-01	1.438650631529579282e+00	1.183744852544619475e+00	4.663734797934683540e-02	2.908521039604478053e-01	3.609517699798565071e-01	6.628356178987013791e-01	3.350807964299054031e-01	6.046481932777469925e-01	4.056913653993578506e-01	3.975795420939057245e-02	-3.058021696764327557e-01	2.164494604183136994e-02	5.940547701177596451e-01	2.042999288675209635e-01	2.754076811965668892e-01	3.313031568797563664e-01	5.466330415841649804e-02	3.145180285686360322e-01	-1.656947624584899081e-01	-3.457293567811252633e-01
0.000000000000000000e+00	1.238123906819609960e-01	2.404125409435173832e-01	7.922992599117741896e-01	-1.796466973232016540e-01	-4.048535613179022885e-01	-3.425309790408068711e-01	-2.552871687343893914e-01	1.342473967630909981e-01	2.655197159406231244e-01	6.442097053988485866e-01	2.782668605496675385e-01	2.530819100767134899e-01	2.511015644397610602e-01	6.284190525290117568e-01	-3.607928305046517736e-02	-9.559446913719690797e-02	1.269350214325711823e-01	3.205236258165314878e-01	-3.029035763633263212e-01	-9.350188030044565002e-01	-7.035600973130198277e-01	-1.165453432162262715e+00	-9.391581684327841018e-01	-6.736739409796504985e-01	-7.622912744659773310e-01	-7.695586090942729829e-01	-6.334525701488762373e-01	-5.798582120178668031e-01	-9.213736044519456048e-01	-3.022665900388047389e-01	-4.516051633899631490e-01	-5.980113940804039352e-01	8.886417384531883901e-01	2.600244033640559671e-01	-2.126588498267301119e-01	4.933125984600972291e-01	7.615077788765420852e-01	1.442558702663022663e-01	2.870745633722227019e-02	9.306820549628194161e-01	2.384044594032965758e-01	1.718716191506756974e-01	1.493340958021296960e-01	6.746230990945548678e-01	4.337619272497827416e-01	5.852949135795069147e-01	9.284505101120728021e-01	-2.326808779669109484e-01	1.732245029422763982e-01	4.850584908245329507e-01
0.000000000000000000e+00	-1.193815728382012775e-01	6.625899730707152102e-02	2.190473417393474787e-01	-1.021560515489794430e-02	3.615878812914234963e-01	3.032065600256803051e-01	2.525429175828147188e-01	3.513830117587773416e-01	-2.646372692643815805e-01	4.050698573055752094e-01	8.254586976856275182e-01	-1.092805030843099767e-01	5.773774698970882135e-02	2.544899029366541887e-01	2.635477146863514086e-01	4.029019800805307971e-01	-1.589222701917018532e-01	3.056015154760119423e-01	-2.725201679337276861e-01	-6.922549332749450279e-01	-5.201366889289296136e-01	-1.128705586063422528e+00	-9.634375795540425225e-01	-7.615872883019264572e-01	-1.095913501147965263e+00	-2.200712726099443017e-01	-2.172044215611528273e-01	-7.165024432301754231e-01	-1.358624794328031182e+00	-1.268415295504383700e+00	-5.432001038329410392e-01	-1.142122835755300603e+00	-7.357628586711403851e-02	-7.001692441386864196e-02	2.385828029819819229e-01	3.643281817987136240e-01	5.279116137092906835e-02	7.735207083389805671e-01	-3.979706824524011921e-01	5.146916425491272484e-01	2.709728087938905738e-01	6.966019367904685566e-01	1.545667283401507275e-01	5.220862828258309163e-01	3.085757567477824259e-01	3.825678569033192367e-01	5.715513084004358868e-01	2.243720835681370374e-01	2.650378448144900534e-01	-2.934962485894266337e-01
1.000000000000000000e+00	-2.777786266681074867e-01	5.460462513656402228e-01	2.146073240500623314e-01	9.046702195165898797e-01	1.488245849811314359e-01	-3.221030035168721550e-01	-5.701872064446289468e-02	-2.053131709760720458e-01	6.847372186271900585e-01	8.172628669496698195e-02	5.214521795022384332e-01	1.243647327839168537e-01	-5.936261909912016188e-02	-2.200952199191142378e-01	3.796393444836362874e-01	-1.515966400858299867e-01	1.717329813693554974e-02	2.194125300356963015e-01	1.175545848149100570e+00	1.485854455550724484e+00	1.223430545956183391e+00	8.720339062099142780e-01	1.409837051512718098e+00	1.572764933119918496e+00	1.245528300891404427e+00	1.362290888335424999e+00	1.337533122677381225e+00	1.365143371830296548e+00	1.430359650931104065e+00	1.546434539501992056e+00	1.288670170028327844e+00	1.032068054317571981e+00	2.217045085747104682e-02	7.858571531831987089e-02	7.230029633487511376e-03	1.630291901334451898e-01	6.862719316030339023e-01	-6.060471698555147668e-02	1.209277791348995212e-01	5.922790057890497950e-02	4.287400120086690691e-01	-1.456334421357134978e-01	6.380036536777089484e-02	1.002133527139414393e-01	2.009212585027789211e-01	1.186488807592549488e-01	5.761283544152637770e-01	-2.223951563100376450e-01	8.803232785953740702e-03	2.382789018791137414e-01
1.000000000000000000e+00	4.469953571571160661e-02	6.136204373407040391e-01	4.397309427452837927e-01	8.094737700138632253e-02	5.960922287905128236e-01	1.162655389112781379e-01	5.351048215020395848e-02	1.981860750708897001e-01	3.404956366711403004e-01	3.372913054574648850e-01	1.921720443184866400e-01	-4.104751596977151973e-03	1.213305510069251636e-01	-1.165152058018641412e-01	-4.267662728009111173e-02	6.010468432589939347e-01	-1.602087943956465033e-02	-1.613060920463081360e-01	1.344390128604158630e+00	1.295574799351359108e+00	7.112379198859487550e-01	1.572069663094490810e+00	1.402614037720931517e+00	7.832088326187685023e-01	1.826113052997719199e+00	1.722806084054325559e+00	1.211301854055851557e+00	1.393539383151418454e+00	8.452345889281731584e-01	9.972841060590246220e-01	1.019869725892640133e+00	1.174414733773077479e+00	-1.377448651357580101e-01	1.683385503915507675e-01	7.490780683031913467e-01	3.089397415654168144e-01	4.462020441148161209e-01	4.149861486066832583e-01	3.265361960214387960e-01	3.011872926414783658e-01	4.337841078704348652e-01	5.948048383858558497e-01	9.837679212533809725e-01	1.624145787569504784e-01	3.243519161192535138e-01	2.489113668293241322e-03	4.150608981497118100e-01	-4.281912378830972088e-01	-4.486404532884485930e-03	8.546118216267140077e-01
1.000000000000000000e+00	1.070593537678492385e-01	7.005511029336929374e-01	1.110457413420499195e-01	4.784132226782054076e-01	4.917827381618056215e-01	7.609017524617037731e-01	2.445907891198762507e-01	1.003301043258241210e-01	1.624088520212580433e-01	-5.593924283698504807e-01	1.347187560863277456e-01	3.226996241123599729e-01	8.309071291101028933e-01	3.372449361778868671e-01	-2.715635967430479747e-02	5.084186155599967893e-01	-1.108471210600059376e-01	5.213745207089339750e-01	1.028416346626493061e+00	1.393378685700638275e+00	1.142516259817116131e+00	1.470893231876025276e+00	9.868687372574617145e-01	1.395312492018474959e+00	1.704000467559557919e+00	1.658759908743621336e+00	1.296128053451047979e+00	1.041778248832421205e+00	9.198587017130781529e-01	1.081836277514829803e+00	1.007983779108499567e+00	1.768390442875398039e+00	1.867776149549247311e-01	5.249548093349321043e-03	1.921226515382125355e-01	3.991337944147118622e-01	8.099783433455390869e-01	5.246976958633325916e-01	4.303110240753255100e-01	1.541074040615079688e-01	4.396578333550008044e-02	1.991714805839409075e-01	3.017734673272509660e-02	6.375196465020858128e-01	-2.022859613962630920e-01	2.729770956628759793e-01	3.001669775346457181e-01	6.555368975596378434e-01	4.207928479459413507e-01	8.760146762126425068e-01
0.000000000000000000e+00	5.065274013499871941e-01	-3.132999170516269638e-01	1.936831633362435245e-01	-2.614664459999694324e-01	2.302252210035707347e-01	-1.688874195730012684e-01	3.804496200732243594e-01	3.649213374115582442e-01	4.553582719465723017e-01	1.235203393015977258e-01	3.822799277140939145e-01	6.828503744803475772e-01	-1.540073489038962240e-01	-2.482042073565662865e-01	2.249101721066672221e-01	8.898641825308611919e-03	-1.116382824877065749e-01	3.155144960230141238e-02	-7.809157763938857633e-01	-9.567740169241218950e-01	-1.161606778179083532e+00	-5.215023225828649966e-01	-1.303255171347022845e+00	-5.988396885399596137e-01	-6.850842959274159316e-01	-6.171551992274598719e-01	-5.190449593320801691e-01	-5.117041754602148496e-01	-8.513525866418455434e-01	-1.055539759781124021e+00	-7.406410684941486799e-01	-8.242114421282199510e-01	-4.451746436694817288e-02	2.815619449392218754e-01	3.985784401611204286e-01	6.210937825683331415e-01	-4.030551682983807282e-02	3.110245408846729065e-01	1.241410353952341894e-01	1.707119221755465654e-01	3.488564280325144873e-01	4.639745794249039434e-01	-3.096677082810692649e-01	5.252830500436236338e-01	1.268948856742481424e-01	8.551424255469415314e-01	1.346603293708387161e-02	4.934014813651901865e-02	-1.778402429584999278e-01	-1.127320272577637117e-01
1.000000000000000000e+00	4.713639207041908641e-01	-7.395301026057099492e-02	5.185132152683556983e-01	2.352620872117243966e-01	6.859647968140064611e-01	3.846096669733060081e-01	3.075198433661408548e-01	5.252404199382950667e-01	5.365031543335933018e-01	3.463368673047818591e-01	-1.434390460762762221e-01	3.605128100666511459e-01	5.087311462031842701e-01	3.256794571091754520e-01	6.364627555260169434e-01	6.942914213849248339e-01	-3.063381324147660401e-01	1.982464981943385385e-01	1.702496534539816420e+00	1.413777962272886546e+00	1.415120357078869295e+00	1.867459877141018243e+00	9.618099754676674440e-01	9.990696311557394349e-01	1.561290401632951630e+00	1.159562144061329514e+00	9.127259918823360518e-01	1.203820094430424703e+00	1.112015089541462443e+00	7.089875192985137797e-01	1.152418612286676858e+00	8.045528956384973007e-01	-1.508193259771757333e-01	2.005328089439069594e-01	8.575957696728507829e-01	5.280501042829504055e-01	8.563574676901931637e-01	6.492349890226583042e-01	4.823575507386367311e-01	-5.082402340280867126e-02	-1.637303588370915275e-01	2.325505697902506275e-01	6.887044510269876296e-01	7.754645242704361063e-01	2.455490167894030518e-01	3.202352122846283677e-01	5.724875199017850358e-01	1.189657406005190099e-02	3.328269962445080110e-01	1.198540198317077365e-01
