-2.398476832639786626e-03,2.102884922929162091e-03,-9.053705248779716662e-04,3.779340288620398371e-03,4.077047789582033746e-03,3.919171727757663967e-03,-2.164658760674089983e-03,-2.904000920007704465e-03,1.054626807719205670e-03,-4.871325922386836424e-04
1.469979713989650390e-04,7.879817211613340897e-04,-7.691758106742377344e-05,-4.308641834740944651e-04,-1.160204219226329547e-03,-1.224994711664774720e-03,-6.211663581323840274e-04,1.260592425719539965e-03,-3.908583181214656975e-04,-7.012786448933667116e-05
-2.700809791219640241e-04,-3.598440179556134017e-04,-3.675590187028614122e-04,-4.771354150421546749e-04,6.583785103450204117e-04,5.531870892475343991e-04,4.348055923387017106e-04,-2.643993380646827616e-04,-3.676652100650195623e-04,5.711188034731124949e-04
-1.859605393094101609e-03,-1.333511802427969455e-02,-1.916648933584279985e-02,4.385800742724891427e-02,3.399913450365522199e-02,1.508983295238003515e-02,-6.760483709307425586e-03,1.893154838165730935e-02,-7.733568416407567842e-03,-2.646752211568830643e-02
-8.474853645241559041e-04,1.367480226987924027e-02,1.156318847568074248e-03,-7.716633920562505217e-03,5.833262212968213893e-03,1.190988069511655922e-02,1.102650095925335715e-02,-1.243616998782879832e-02,-8.234561656987307923e-03,-3.498535311300479417e-03
8.646637257838971189e-05,-1.342261038923991717e-04,1.107374324260423145e-04,-3.648107042137019177e-04,-1.986990392491099194e-04,1.070825820177840541e-04,-2.203302797237310755e-04,-3.054189477076524892e-04,-2.091702891024160567e-04,3.372624363647090396e-05
1.141066369770345624e-04,2.330645041365021330e-04,-6.098857590589340814e-05,2.558364436225812237e-04,1.623062805580847946e-04,3.291167743760388897e-04,1.594744950028812662e-04,-1.832701099690425242e-04,1.927629120956564303e-04,9.062360195247564742e-05
3.722291662163174737e-04,1.568655574563136181e-03,1.299887902672933150e-03,-9.012198699314933562e-04,-3.012896698387095050e-04,-7.918700347962221841e-04,-1.089081783401800885e-03,-5.542084422417596417e-04,2.062681344257289958e-04,-1.471896298200807624e-04
3.360033982042103027e-04,-3.500391676379731786e-04,2.069123622728932842e-04,1.386306391706040777e-04,2.166367169113604402e-04,3.480324178049231634e-04,-3.316937627652715012e-04,-3.680869611933754344e-04,3.113182981906084256e-04,5.916578246571915095e-05
3.749592521539854562e-02,-8.346115051736871515e-02,-6.004953004008137946e-02,-1.789380670334109469e-01,-3.079880046088755430e-01,-3.818045620008632679e-01,4.380326489933273476e-02,-1.421082760419472950e-02,-2.691138899081201297e-01,1.989727889276466516e-02
-5.283817602582910333e-02,9.414580095032563933e-03,-6.649473988570778205e-02,-9.810742653908333111e-02,-2.716160585503348268e-01,-2.467632559560101746e-01,-1.166198231260078821e-01,-6.033401207703636276e-02,-1.831206947741717828e-01,-2.702525221975231665e-02
-1.030903585270781173e-03,-3.764632090922260675e-04,-3.310518071949745782e-03,-4.755549304407766763e-03,-4.024829170959515375e-03,-5.603891397025365442e-03,-5.281076185984017249e-03,-6.167696588833725341e-04,1.703231722220311046e-03,6.224501111038736921e-04
-5.305664690687951490e-02,-4.035400860768752034e-03,-1.258576298985805975e-01,-1.031774397632048701e-01,-3.104885014410201372e-01,-2.358138536332515522e-01,-1.447701579753107870e-01,-1.918724883808840820e-02,-2.882029007158167233e-01,-1.247888557443822821e-03
-5.464514752510035017e-02,-1.042497770477714830e-01,-2.023282039633114357e-02,-1.370231282354366087e-01,-2.664967186720177961e-01,-4.423756268265884861e-01,-1.861547537343485326e-01,2.126935194929127984e-02,-8.100603372165786353e-02,-1.252269444614679261e-01
-4.455194186446263804e-02,-3.178157880619503217e-02,-6.611305466042831369e-02,-1.211893954634175041e-01,-3.874484261535516283e-01,-3.269786329495344424e-01,-5.148755614307621437e-02,-2.489526891672874664e-01,3.387393402276554083e-02,7.697344103876311260e-03
-9.378645634823754018e-02,3.042136499638253139e-02,-2.227101325112511021e-01,-6.628273426810543656e-02,-2.513652990623496675e-01,-4.117404837653753646e-01,-6.518251359521437527e-02,-2.321236999579255958e-02,-6.760552448251271052e-02,1.217564660379114863e-04
-3.413961525647598119e-06,5.178107240876544029e-06,5.215868868571960528e-07,-4.176345264201536091e-05,-6.676325310967263648e-05,-4.329431698093463989e-05,-4.017732893515651592e-05,7.082824451105043147e-06,1.900217154840866551e-06,-5.809563540737346965e-06
-1.520302234055757526e-02,-7.754676219620768030e-02,-8.008105908112939098e-02,-9.173119917916272570e-02,-2.264527609826628707e-01,-2.664943761783521436e-01,2.674732415043899400e-03,-1.155824074881662139e-01,-1.785116577421715089e-01,-3.293996670596046478e-02
