9.348107874393463135e-02,7.005398869514465332e-01,2.271483659744262695e+00,3.423873901367187500e+00,1.738774657249450684e+00,1.099380105733871460e-02,4.569140076637268066e-01,-9.510005265474319458e-02,7.890804111957550049e-02,2.871384024620056152e-01,6.205081343650817871e-01,3.973241448402404785e-01,3.774715214967727661e-02,-7.710458338260650635e-02,4.299523308873176575e-02,1.627378761768341064e-01,2.292337417602539062e-01,1.982271969318389893e-01,1.386250555515289307e-01,7.240729779005050659e-02,3.342825220897793770e-03,-4.010397940874099731e-02,-5.347589403390884399e-02,-3.482823818922042847e-02,2.753429673612117767e-02,7.736352831125259399e-02,1.637806743383407593e-01,1.502179801464080811e-01,1.253823488950729370e-01,7.310926914215087891e-02,1.849217340350151062e-02,-1.258267927914857864e-02,-2.598354779183864594e-02,-1.267586089670658112e-02,1.443895138800144196e-02,5.291203781962394714e-02,8.246060460805892944e-02,3.995939344167709351e-02,1.505958568304777145e-02,6.151579786092042923e-03,9.995813667774200439e-02,2.117125540971755981e-01,3.858832716941833496e-01,5.397755503654479980e-01,4.852710664272308350e-01,6.769024729728698730e-01,5.344556570053100586e-01,1.746286451816558838e-01,9.319958835840225220e-02,3.581128641963005066e-02,5.414030700922012329e-02,2.741976454854011536e-02,-2.307653485331684351e-04,-4.244685114827007055e-04,1.506615616381168365e-02,1.874144934117794037e-02,2.233416028320789337e-02,4.637658596038818359e-02,6.029798835515975952e-02,3.955380246043205261e-02,8.846213668584823608e-02,1.860699355602264404e-01,1.378573030233383179e-01,7.258687913417816162e-02,6.150983646512031555e-02,7.261760532855987549e-02,4.965912178158760071e-02,1.636416069231927395e-03,-2.528575435280799866e-02,-1.896752417087554932e-02,-6.718549877405166626e-02,-3.004985861480236053e-03,1.250538080930709839e-01,5.369061827659606934e-01,4.978267252445220947e-01,6.577728390693664551e-01,4.537344872951507568e-01,7.694087922573089600e-02,3.449351713061332703e-02,-5.013255286030471325e-04,1.520789600908756256e-02,-1.472753752022981644e-02,1.338108163326978683e-02,2.879784628748893738e-02,1.535972766578197479e-02,2.628739550709724426e-02,2.138079609721899033e-03,1.811585947871208191e-02,8.420417085289955139e-03,3.534535411745309830e-03,2.644368913024663925e-03,8.443134138360619545e-04,3.286875435151159763e-04,-7.529281720053404570e-05,-2.488600439392030239e-04,1.810293470043689013e-04
8.576165884733200073e-02,4.363754689693450928e-01,1.043009519577026367e+00,6.661730408668518066e-01,1.961469352245330811e-01,-2.539418078958988190e-02,2.419244311749935150e-02,-8.774031884968280792e-04,1.744666695594787598e-02,-1.806732453405857086e-02,-2.800099179148674011e-02,6.864743772894144058e-03,1.178202591836452484e-02,5.121623724699020386e-02,5.385233089327812195e-02,4.601157456636428833e-02,6.431763619184494019e-02,2.007661573588848114e-02,1.773826219141483307e-02,5.254348739981651306e-03,-1.393186743371188641e-03,-3.957006148993968964e-03,-3.766350913792848587e-03,-1.661714515648782253e-03,7.269185734912753105e-04,3.229279536753892899e-03,5.055137909948825836e-03,5.327744409441947937e-03,4.243931733071804047e-03,2.651078160852193832e-03,7.535447948612272739e-04,-6.097743753343820572e-04,1.283239398617297411e-04,4.064921755343675613e-03,4.354311153292655945e-03,7.199610117822885513e-03,8.890339173376560211e-03,-3.491560346446931362e-04,1.104659051634371281e-03,4.962049052119255066e-02,8.825750648975372314e-02,1.512056887149810791e-01,2.636089026927947998e-01,2.612460553646087646e-01,3.113006353378295898e-01,2.055424898862838745e-01,1.864715367555618286e-01,2.700839638710021973e-01,1.106977611780166626e-01,9.498744457960128784e-02,1.380314379930496216e-01,5.581248924136161804e-02,8.759833872318267822e-02,9.872974455356597900e-02,5.265999957919120789e-02,4.979009926319122314e-02,8.598604798316955566e-02,5.005824565887451172e-02,4.137471690773963928e-02,1.076750531792640686e-01,4.026628658175468445e-02,6.040747091174125671e-02,3.945309668779373169e-02,2.680947259068489075e-02,1.878447644412517548e-02,8.351697761099785566e-05,-7.006017956882715225e-03,-2.210026839748024940e-03,-5.796490702778100967e-03,1.322037278441712260e-04,-1.512425253167748451e-03,2.590368129312992096e-02,8.412988483905792236e-02,1.027672141790390015e-01,2.593552768230438232e-01,2.067367136478424072e-01,1.068848147988319397e-01,7.518204301595687866e-02,4.259474575519561768e-02,2.016363292932510376e-02,-1.280300639336928725e-04,3.958113025873899460e-03,-1.601812662556767464e-03,6.907069589942693710e-03,-5.216078367084264755e-03,2.303690649569034576e-03,-2.256254665553569794e-03,-1.869033090770244598e-03,1.649822457693517208e-03,-1.384961768053472042e-03,4.363805055618286133e-04,-4.592162076733075082e-05,-2.195806708186864853e-03,8.452130714431405067e-04,-4.344834596849977970e-04,-1.488037378294393420e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.160837769508361816e-01,1.797477126121520996e+00,2.602879762649536133e+00,1.555939435958862305e+00,1.671536415815353394e-01,9.798203408718109131e-02,-7.508534193038940430e-01,-1.852203011512756348e+00,-1.468235015869140625e+00,-1.457113623619079590e+00,-8.399614095687866211e-01,-3.696354925632476807e-01,6.907154321670532227e-01,8.925555348396301270e-01,7.186561822891235352e-01,-3.131879270076751709e-01,-1.236773967742919922e+00,-2.001428842544555664e+00,-2.039503574371337891e+00,-1.441843509674072266e+00,-1.072789192199707031e+00,-5.846136808395385742e-01,-2.442391812801361084e-01,-3.012955747544765472e-02,1.191641539335250854e-01,2.418357580900192261e-01,2.988739311695098877e-01,2.752062678337097168e-01,1.809547692537307739e-01,5.824103951454162598e-02,-4.257234185934066772e-02,-6.492643058300018311e-02,-2.637085691094398499e-02,3.904228657484054565e-02,8.248687535524368286e-02,8.833488076925277710e-02,5.314023047685623169e-02,-1.618596375919878483e-03,2.654616907238960266e-02,1.113658323884010315e-01,2.105447351932525635e-01,3.616342246532440186e-01,4.501036703586578369e-01,3.330976366996765137e-01,2.095789611339569092e-01,1.636570245027542114e-01,8.176346123218536377e-02,4.802370816469192505e-02,2.874366566538810730e-02,2.213564515113830566e-02,3.102112375199794769e-02,5.007607862353324890e-02,7.991053164005279541e-02,8.956508338451385498e-02,1.088710203766822815e-01,1.024961620569229126e-01,7.793790102005004883e-02,8.196315914392471313e-02,8.800332248210906982e-02,8.246330171823501587e-02,7.644946128129959106e-02,9.448237717151641846e-02,9.988585859537124634e-02,9.317263215780258179e-02,7.359190285205841064e-02,4.227622225880622864e-02,7.076090667396783829e-03,-2.360825240612030029e-02,-5.082625150680541992e-02,-5.487848445773124695e-02,-3.654114529490470886e-02,1.256701350212097168e-02,1.263268738985061646e-01,2.710678577423095703e-01,3.796497881412506104e-01,3.085339963436126709e-01,1.545350551605224609e-01,1.047780290246009827e-01,6.471712887287139893e-02,3.787402063608169556e-02,1.434862427413463593e-02,1.673981919884681702e-02,1.393310166895389557e-02,7.855234667658805847e-03,3.104052506387233734e-02,4.686673730611801147e-02,3.260383382439613342e-02,1.575376838445663452e-02,2.374045178294181824e-02,9.151808917522430420e-03,5.984354647807776928e-04,-5.273757036775350571e-03,-4.414475522935390472e-03,-4.719191230833530426e-03,1.051504863426089287e-03,1.852769637480378151e-03
-5.606694892048835754e-02,-3.386603891849517822e-01,-1.542413353919982910e+00,-2.409216403961181641e+00,-1.584063529968261719e+00,-4.130754470825195312e-01,6.440763920545578003e-02,-2.647957205772399902e-01,4.675608128309249878e-02,-6.566772609949111938e-02,-2.724942266941070557e-01,-3.557997345924377441e-01,-4.215349256992340088e-01,-2.652230262756347656e-01,-1.476677060127258301e-01,-6.418856233358383179e-02,1.258677802979946136e-02,-1.957516744732856750e-02,-4.628243297338485718e-02,-7.440598309040069580e-02,-1.373096555471420288e-01,-1.735409498214721680e-01,-1.793444603681564331e-01,-1.319138705730438232e-01,-7.487879693508148193e-02,-3.051472827792167664e-02,2.607853850349783897e-03,1.977996900677680969e-02,2.039581909775733948e-02,1.548533141613006592e-02,9.143758565187454224e-03,3.273829352110624313e-03,-9.469435317441821098e-04,-2.953576389700174332e-03,-3.901218296959996223e-03,-4.065681248903274536e-03,-4.072283394634723663e-03,-3.671603975817561150e-03,-2.970234258100390434e-03,-1.850739121437072754e-03,-4.415824078023433685e-04,7.668075268156826496e-04,8.615929400548338890e-04,5.440008681034669280e-05,-1.227708649821579456e-03,-2.102722646668553352e-03,-2.818136243149638176e-03,-2.797266701236367226e-03,-2.181100891903042793e-03,-1.426730654202401638e-03,-1.113306148909032345e-03,-3.420670283958315849e-03,-1.082036178559064865e-02,-1.722830906510353088e-02,-1.529550552368164062e-02,-5.022997967898845673e-03,-3.722243476659059525e-03,-3.831111267209053040e-02,-8.493162691593170166e-02,-1.506633460521697998e-01,-2.367394864559173584e-01,-2.939233779907226562e-01,-3.109671771526336670e-01,-2.795695662498474121e-01,-2.149040699005126953e-01,-1.647773087024688721e-01,-1.342977136373519897e-01,-1.119520217180252075e-01,-8.850432932376861572e-02,-5.855091288685798645e-02,-5.047105625271797180e-02,-5.519215017557144165e-02,-5.528452247381210327e-02,-8.808392286300659180e-02,-1.245949715375900269e-01,-8.483046293258666992e-02,-4.826269298791885376e-02,-3.270061686635017395e-02,9.989760816097259521e-03,5.371782928705215454e-02,1.161758154630661011e-01,1.081317886710166931e-01,5.324836447834968567e-02,-1.766797713935375214e-02,-6.538768298923969269e-03,1.146218329668045044e-01,6.742669343948364258e-01,1.482420682907104492e+00,1.156835794448852539e+00,1.002370953559875488e+00,5.188294887542724609e+00,9.195797920227050781e+00,1.801489639282226562e+01,1.220225906372070312e+01,5.169928550720214844e+00,-2.414550781250000000e+00
2.288917824625968933e-02,3.413675725460052490e-01,1.444613456726074219e+00,2.485310316085815430e+00,1.480145931243896484e+00,1.481077373027801514e-01,2.402189671993255615e-01,3.420392870903015137e-01,6.368723697960376740e-04,-8.946802467107772827e-02,-1.419283002614974976e-01,-1.561361551284790039e-01,-1.964587159454822540e-02,-7.065878808498382568e-02,6.063843518495559692e-02,2.259234488010406494e-01,2.674475312232971191e-01,2.544229626655578613e-01,2.002019584178924561e-01,1.334735751152038574e-01,4.252126067876815796e-02,-1.809042878448963165e-02,-4.342908412218093872e-02,-5.373684689402580261e-02,-4.389641806483268738e-02,-1.776021346449851990e-02,9.558391757309436798e-03,3.127794712781906128e-02,3.921031206846237183e-02,3.457883745431900024e-02,1.992335543036460876e-02,4.770315717905759811e-04,-1.968176290392875671e-02,-2.553656697273254395e-02,-1.823592744767665863e-02,1.032961625605821609e-02,5.005423352122306824e-02,8.011001348495483398e-02,1.488974411040544510e-02,-7.795653305947780609e-03,1.086209435015916824e-02,1.153677254915237427e-01,2.574046552181243896e-01,3.982734978199005127e-01,3.408823907375335693e-01,3.291370570659637451e-01,2.276144027709960938e-01,9.213110059499740601e-02,5.046375840902328491e-02,-3.193086478859186172e-03,-1.307221036404371262e-02,-2.184726670384407043e-02,-9.257763624191284180e-03,3.519335761666297913e-02,2.617966569960117340e-02,-4.313978366553783417e-03,-2.536655589938163757e-02,-1.943534053862094879e-02,2.097980678081512451e-02,6.277622282505035400e-02,8.986686170101165771e-02,4.997689649462699890e-02,5.059386417269706726e-02,6.496356427669525146e-02,7.683212310075759888e-02,1.112918257713317871e-01,4.999184235930442810e-02,4.518181085586547852e-03,-2.231381833553314209e-02,-4.107209295034408569e-02,-4.376326501369476318e-02,-1.744566299021244049e-02,2.693159319460391998e-02,2.323968410491943359e-01,5.139843225479125977e-01,3.340533673763275146e-01,1.565510630607604980e-01,7.204720377922058105e-02,1.012511104345321655e-01,3.453444689512252808e-02,1.679636165499687195e-02,4.016391187906265259e-02,-1.685789611656218767e-04,9.454913670197129250e-04,7.494372781366109848e-03,-1.409946847707033157e-02,9.463680908083915710e-03,3.917802870273590088e-02,9.285884909331798553e-03,1.117245387285947800e-02,7.207989983726292849e-05,2.120058052241802216e-03,1.717752194963395596e-03,-5.707467153115430847e-06,-1.875333546195179224e-04,-2.898132952395826578e-04
-4.341729581356048584e-01,-4.084991514682769775e-01,7.515604496002197266e-01,1.962860107421875000e+00,2.173046350479125977e+00,7.422538399696350098e-01,-1.537075489759445190e-01,3.231512308120727539e-01,1.042368039488792419e-01,-1.656455993652343750e-01,3.211898356676101685e-02,-5.131774544715881348e-01,-5.050069093704223633e-01,-1.571522802114486694e-01,-2.406561747193336487e-02,1.307030469179153442e-01,4.265865683555603027e-01,6.783849000930786133e-01,6.220934987068176270e-01,5.316621661186218262e-01,3.840171992778778076e-01,1.666292250156402588e-01,4.012029245495796204e-02,-3.728738427162170410e-02,-6.138635426759719849e-02,-6.568841636180877686e-02,-4.691457003355026245e-02,-2.428016997873783112e-02,-1.222269888967275620e-02,-6.582395173609256744e-03,-2.004441805183887482e-03,1.139527885243296623e-03,4.957587458193302155e-03,8.761607110500335693e-03,1.140520814806222916e-02,1.212603971362113953e-02,8.153134956955909729e-03,2.111495938152074814e-03,-3.377090673893690109e-03,-6.670330651104450226e-03,-6.007297895848751068e-03,-4.443966783583164215e-03,-1.650105812586843967e-03,8.658257313072681427e-03,1.543053239583969116e-02,2.828842401504516602e-02,4.726535454392433167e-02,1.575205847620964050e-02,-7.494561374187469482e-03,1.360094826668500900e-02,1.078493595123291016e-01,2.852120101451873779e-01,4.085016250610351562e-01,4.999778866767883301e-01,4.297303259372711182e-01,2.924407124519348145e-01,2.020756751298904419e-01,1.505808830261230469e-01,1.245213598012924194e-01,1.166187748312950134e-01,1.111308559775352478e-01,9.844142198562622070e-02,9.619256108999252319e-02,1.103304401040077209e-01,1.166031509637832642e-01,1.092824488878250122e-01,9.445314854383468628e-02,6.982903182506561279e-02,4.707193002104759216e-02,3.818559693172574043e-03,-6.906142085790634155e-02,-1.749268025159835815e-01,-2.393514662981033325e-01,-2.059249132871627808e-01,-2.084727734327316284e-01,-6.614671647548675537e-02,1.895950138568878174e-01,2.864284515380859375e-01,3.621387779712677002e-01,4.792443215847015381e-01,4.819196164608001709e-01,4.565490782260894775e-01,1.768632084131240845e-01,-1.939487606287002563e-01,-4.225289225578308105e-01,-1.963487565517425537e-01,8.194047212600708008e-02,4.678781926631927490e-01,2.333504408597946167e-01,-2.083801031112670898e+00,-4.820033550262451172e+00,-5.009203910827636719e+00,-2.988348484039306641e+00,-8.447084426879882812e-01,-2.169978141784667969e+00,-1.599694013595581055e+00
7.561068534851074219e-01,1.801868796348571777e+00,1.125307679176330566e+00,4.600503444671630859e-01,4.183310084044933319e-03,7.700906693935394287e-02,-1.717114821076393127e-02,1.870693862438201904e-01,1.527089774608612061e-01,1.816242933273315430e-01,-3.838241845369338989e-02,-5.555119365453720093e-02,3.350154310464859009e-02,1.300197541713714600e-01,1.095787063241004944e-01,8.775194734334945679e-02,3.147213533520698547e-02,2.132773026823997498e-02,2.778591588139533997e-02,1.954463124275207520e-02,-1.359604019671678543e-02,-7.477860152721405029e-02,-8.761403709650039673e-02,-6.199609488248825073e-02,2.067713439464569092e-02,9.879058599472045898e-02,1.826272755861282349e-01,1.737269461154937744e-01,9.827289730310440063e-02,2.239810302853584290e-02,-2.614225074648857117e-02,-2.090033516287803650e-02,5.546230077743530273e-02,9.759248793125152588e-02,1.538962125778198242e-01,9.416027367115020752e-02,2.264114329591393471e-03,3.732252866029739380e-03,1.781425774097442627e-01,2.431332617998123169e-01,5.982705354690551758e-01,5.133641362190246582e-01,4.604095518589019775e-01,2.634144425392150879e-01,1.734869182109832764e-01,1.155046448111534119e-01,2.502501569688320160e-02,9.891421068459749222e-04,1.063994131982326508e-02,-3.620458394289016724e-02,-1.892429590225219727e-02,5.988810211420059204e-02,1.391847580671310425e-01,1.610694825649261475e-01,1.468197852373123169e-01,7.125417143106460571e-02,8.944242447614669800e-02,6.190090626478195190e-02,4.700850695371627808e-02,6.221047788858413696e-02,1.259127557277679443e-01,2.620425447821617126e-02,6.082770228385925293e-02,1.008385643362998962e-01,1.965996250510215759e-02,4.056466370820999146e-02,2.193260565400123596e-02,4.145207814872264862e-03,-1.603001914918422699e-02,-3.014523163437843323e-02,-5.476912111043930054e-02,-3.107290342450141907e-02,2.080045640468597412e-03,1.043281182646751404e-01,2.619138360023498535e-01,4.029051661491394043e-01,3.132073283195495605e-01,2.315628528594970703e-01,1.603730916976928711e-01,4.690358042716979980e-02,2.071403712034225464e-02,4.695550724864006042e-02,1.628966256976127625e-02,7.166608236730098724e-03,6.782083213329315186e-02,2.855120971798896790e-02,3.965595364570617676e-02,8.160179108381271362e-02,7.769826799631118774e-02,-4.668125417083501816e-03,-7.775790058076381683e-03,-4.021894931793212891e-02,-5.583700723946094513e-03,-2.114265691488981247e-03,2.472527138888835907e-02,4.194385930895805359e-02
4.116210043430328369e-01,1.181907892227172852e+00,1.277050614356994629e+00,1.199421167373657227e+00,2.199978381395339966e-01,-2.562716975808143616e-02,-2.988522946834564209e-01,-3.411633968353271484e-01,-1.151907444000244141e-01,3.692241851240396500e-03,3.489176928997039795e-02,1.600241288542747498e-02,9.006116539239883423e-02,5.791537836194038391e-02,-3.233015164732933044e-02,-1.651854962110519409e-01,-3.166430890560150146e-01,-2.824366986751556396e-01,-1.421328783035278320e-01,-4.121509194374084473e-02,3.474469110369682312e-02,4.741492494940757751e-02,3.982085734605789185e-02,1.750257983803749084e-02,5.969804245978593826e-03,2.905081026256084442e-03,8.353787474334239960e-03,1.449594832956790924e-02,1.637350395321846008e-02,1.387641299515962601e-02,7.835062220692634583e-03,1.015173969790339470e-03,-9.639794006943702698e-04,6.625232286751270294e-03,2.598843351006507874e-02,4.687508568167686462e-02,4.915077984333038330e-02,2.995663508772850037e-02,8.041755063459277153e-05,1.537487469613552094e-02,6.230587884783744812e-02,1.634784787893295288e-01,1.506006270647048950e-01,1.816512644290924072e-01,2.002671509981155396e-01,1.669496148824691772e-01,6.521366536617279053e-02,6.057215388864278793e-03,-1.958547346293926239e-02,-2.889284119009971619e-02,-2.145225368440151215e-02,-1.245095767080783844e-02,-1.792019233107566833e-02,-2.107926644384860992e-02,-9.107807651162147522e-03,4.448986146599054337e-03,1.231603510677814484e-02,1.757297478616237640e-02,3.898068517446517944e-02,2.691038325428962708e-02,2.190623804926872253e-02,3.495273739099502563e-02,4.126267135143280029e-02,4.574233666062355042e-02,3.130638226866722107e-02,2.653920277953147888e-02,3.928481414914131165e-02,2.166498638689517975e-02,5.029783118516206741e-03,-6.721223704516887665e-03,-2.064303122460842133e-02,-5.355092231184244156e-03,2.730885287746787071e-03,5.987428501248359680e-02,1.645763516426086426e-01,2.511562705039978027e-01,1.692862659692764282e-01,7.425752282142639160e-02,6.361049413681030273e-02,1.643046736717224121e-02,-7.469082716852426529e-03,-5.209137452766299248e-04,4.164940211921930313e-03,2.799876034259796143e-02,8.926968090236186981e-03,3.955451305955648422e-03,1.422405056655406952e-02,1.779289171099662781e-02,7.143487222492694855e-03,4.177349153906106949e-03,5.474378820508718491e-03,1.564578502438962460e-03,5.338761839084327221e-04,1.500109210610389709e-04,1.415021688444539905e-04,3.469092189334332943e-04
-8.577567525207996368e-03,2.074232101440429688e-01,8.762390017509460449e-01,2.585162878036499023e+00,5.408737182617187500e+00,5.919333457946777344e+00,1.947102308273315430e+00,-1.345196366310119629e+00,-1.669058650732040405e-01,2.101179599761962891e+00,2.133263587951660156e+00,6.435678899288177490e-02,3.681533038616180420e-01,4.571869373321533203e-01,7.255445718765258789e-01,1.601864576339721680e+00,1.153594374656677246e+00,2.549388706684112549e-01,-7.257106900215148926e-02,-2.798783779144287109e-01,-3.190723657608032227e-01,-1.964784413576126099e-01,-1.537040024995803833e-01,-1.259403228759765625e-01,-8.632723987102508545e-02,-4.737221077084541321e-02,-4.770155530422925949e-03,3.210406750440597534e-02,6.184465438127517700e-02,8.688287436962127686e-02,9.277404844760894775e-02,8.834598958492279053e-02,5.828056856989860535e-02,-1.838909462094306946e-02,-7.830183953046798706e-02,-1.310532391071319580e-01,-1.556066721677780151e-01,-1.221630945801734924e-01,-7.556582987308502197e-02,-2.989452145993709564e-02,6.730036344379186630e-03,2.000004425644874573e-02,1.919105648994445801e-02,1.443087775260210037e-02,7.726502604782581329e-03,2.038991311565041542e-03,-9.538773447275161743e-04,-4.823914729058742523e-03,-9.158875793218612671e-03,-1.026248931884765625e-02,-9.534420445561408997e-03,-1.158455759286880493e-02,-1.760856830514967442e-03,-1.259028725326061249e-02,-6.859262287616729736e-02,-1.078390851616859436e-01,-1.703490018844604492e-01,-2.451140880584716797e-01,-2.122090756893157959e-01,-1.493001431226730347e-01,-1.152323111891746521e-01,-7.137089967727661133e-02,-5.266671627759933472e-02,-1.016251668334007263e-01,-1.351983994245529175e-01,-1.000362858176231384e-01,-6.830006092786788940e-02,-6.507220119237899780e-02,-6.622831523418426514e-02,-7.663539052009582520e-02,-7.991956174373626709e-02,-6.435149163007736206e-02,-6.522961705923080444e-02,-8.621270209550857544e-02,-1.066699996590614319e-01,-8.418893069028854370e-02,-4.078894853591918945e-02,-5.660700611770153046e-03,3.770098090171813965e-03,-2.669643238186836243e-02,-1.114585772156715393e-01,-1.794142723083496094e-01,-1.599800139665603638e-01,-1.232979446649551392e-01,-6.654287874698638916e-02,-3.030481003224849701e-02,-2.020349167287349701e-02,-3.852929919958114624e-02,-7.150451838970184326e-02,-8.175176382064819336e-02,-7.111980766057968140e-02,-4.683605581521987915e-02,-1.449623890221118927e-02,4.809183254837989807e-02,9.701861441135406494e-02,9.445720911026000977e-02
